; temporary flags
; These temporary flags are are cleared every time a map is loaded. They are used
; for things like shortening an NPCs introduction text if the player already spoke
; to them once.
0x01	FLAG_TEMP_1
0x6AB	TRAINER_CYNDY_1
0x6AC	TRAINER_CORA
0x6AD	TRAINER_JILL
0x6AE	TRAINER_CYNDY_2
0x6AF	TRAINER_CYNDY_3
0x6B0	TRAINER_CYNDY_4
0x6B1	TRAINER_CYNDY_5
0x6B2	TRAINER_MADELINE_1
0x6B3	TRAINER_CLARISSA
0x6B4	TRAINER_ANGELICA
0x6B5	TRAINER_MADELINE_2
0x6B6	TRAINER_MADELINE_3
0x6B7	TRAINER_MADELINE_4
0x6B8	TRAINER_MADELINE_5
0x6B9	TRAINER_BEVERLY
0x6BA	TRAINER_DAWN
0x6BB	TRAINER_NICOLE
0x6BC	TRAINER_DENISE
0x6BD	TRAINER_BETH
0x6BE	TRAINER_TARA
0x6BF	TRAINER_MISSY
0x6C0	TRAINER_ALICE
0x6C1	TRAINER_JENNY_1
0x6C2	TRAINER_GRACE
0x6C3	TRAINER_TANYA
0x6C4	TRAINER_SHARON
0x6C5	TRAINER_NIKKI
0x6C6	TRAINER_BRENDA
0x6C7	TRAINER_KATIE
0x6C8	TRAINER_SUSIE
0x6C9	TRAINER_KARA
0x6CA	TRAINER_DANA
0x6CB	TRAINER_ERIN
0x6CC	TRAINER_DEBRA
0x6CD	TRAINER_LINDA
0x6CE	TRAINER_KAYLEE
0x6CF	TRAINER_LAUREL
0x6D0	TRAINER_DARCY
0x6D1	TRAINER_JENNY_2
0x6D2	TRAINER_JENNY_3
0x6D3	TRAINER_JENNY_4
0x6D4	TRAINER_JENNY_5
0x6D5	TRAINER_HEIDI
0x6D6	TRAINER_BECKY
0x6D7	TRAINER_CAROL
0x6D8	TRAINER_NANCY
0x6D9	TRAINER_MARTHA
0x6DA	TRAINER_DIANA_1
0x6DB	TRAINER_NINA
0x6DC	TRAINER_IRENE
0x6DD	TRAINER_DIANA_2
0x6DE	TRAINER_DIANA_3
0x6DF	TRAINER_DIANA_4
0x6E0	TRAINER_DIANA_5
0x6E1	TRAINER_AMY_AND_LIV_1
0x6E2	TRAINER_AMY_AND_LIV_2
0x6E3	TRAINER_GINA_AND_MIA_1
0x6E4	TRAINER_MIU_AND_YUKI
0x6E5	TRAINER_AMY_AND_LIV_3
0x6E6	TRAINER_GINA_AND_MIA_2
0x6E7	TRAINER_AMY_AND_LIV_4
0x6E8	TRAINER_AMY_AND_LIV_5
0x6E9	TRAINER_AMY_AND_LIV_6
0x6EA	TRAINER_HUEY
0x6EB	TRAINER_EDMOND
0x6EC	TRAINER_ERNEST_1
0x6ED	TRAINER_DWAYNE
0x6EE	TRAINER_PHILLIP
0x6EF	TRAINER_LEONARD
0x6F0	TRAINER_DUNCAN
0x6F1	TRAINER_ERNEST_2
0x6F2	TRAINER_ERNEST_3
0x6F3	TRAINER_ERNEST_4
0x6F4	TRAINER_ERNEST_5
0x6F5	TRAINER_ANONYMOUS_11
0x6F6	TRAINER_ANONYMOUS_12
0x6F7	TRAINER_ANONYMOUS_13
0x6F8	TRAINER_SONNY
0x6F9	TRAINER_DONOVAN
0x6FA	TRAINER_GERALD
0x6FB	TRAINER_KELVIN
0x6FC	TRAINER_KODY
0x6FD	TRAINER_TEVIN
0x6FE	TRAINER_DAMON
0x6FF	TRAINER_PABLO
0x700	TRAINER_EDWIN_1
0x701	TRAINER_HECTOR_1
0x702	TRAINER_HECTOR_2
0x703	TRAINER_EDWIN_2
0x704	TRAINER_EDWIN_3
0x705	TRAINER_EDWIN_4
0x706	TRAINER_EDWIN_5
0x707	TRAINER_WALLY_1
0x708	TRAINER_BRENDAN_1
0x709	TRAINER_BRENDAN_2
0x70A	TRAINER_BRENDAN_3
0x70B	TRAINER_BRENDAN_4
0x70C	TRAINER_BRENDAN_5
0x70D	TRAINER_BRENDAN_6
0x70E	TRAINER_BRENDAN_7
0x70F	TRAINER_BRENDAN_8
0x710	TRAINER_BRENDAN_9
0x711	TRAINER_MAY_1
0x712	TRAINER_MAY_2
0x713	TRAINER_MAY_3
0x714	TRAINER_MAY_4
0x715	TRAINER_MAY_5
0x716	TRAINER_MAY_6
0x717	TRAINER_MAY_7
0x718	TRAINER_MAY_8
0x719	TRAINER_MAY_9
0x71A	TRAINER_ISAAC_1
0x71B	TRAINER_RILEY
0x71C	TRAINER_AIDAN
0x71D	TRAINER_ISAAC_2
0x71E	TRAINER_ISAAC_3
0x71F	TRAINER_ISAAC_4
0x720	TRAINER_ISAAC_5
0x721	TRAINER_LYDIA_1
0x722	TRAINER_ALEXIA
0x723	TRAINER_DANIELLE
0x724	TRAINER_LYDIA_2
0x725	TRAINER_LYDIA_3
0x726	TRAINER_LYDIA_4
0x727	TRAINER_LYDIA_5
0x728	TRAINER_JACKSON_1
0x729	TRAINER_CARLOS
0x72A	TRAINER_SEBASTIAN
0x72B	TRAINER_JACKSON_2
0x72C	TRAINER_JACKSON_3
0x72D	TRAINER_JACKSON_4
0x72E	TRAINER_JACKSON_5
0x72F	TRAINER_CATHERINE_1
0x730	TRAINER_JENNA
0x731	TRAINER_SOPHIA
0x732	TRAINER_CATHERINE_2
0x733	TRAINER_CATHERINE_3
0x734	TRAINER_CATHERINE_4
0x735	TRAINER_CATHERINE_5
0x736	TRAINER_MAXIE_1
0x737	TRAINER_GRUNT_28
0x738	TRAINER_GRUNT_29
0x739	TRAINER_GRUNT_30
0x73A	TRAINER_GRUNT_31
0x73B	TRAINER_GRUNT_32
0x73C	TRAINER_GRUNT_33
0x73D	TRAINER_GRUNT_34
0x73E	TRAINER_GRUNT_35
0x73F	TRAINER_GRUNT_36
0x740	TRAINER_GRUNT_37
0x741	TRAINER_GRUNT_38
0x742	TRAINER_GRUNT_39
0x743	TRAINER_GRUNT_40
0x744	TRAINER_GRUNT_41
0x745	TRAINER_GRUNT_42
0x746	TRAINER_GRUNT_43
0x747	TRAINER_GRUNT_44
0x748	TRAINER_GRUNT_45
0x749	TRAINER_GRUNT_46
0x74A	TRAINER_GRUNT_47
0x74B	TRAINER_GRUNT_48
0x74C	TRAINER_GRUNT_49
0x74D	TRAINER_GRUNT_50
0x74E	TRAINER_GRUNT_51
0x74F	TRAINER_GRUNT_52
0x750	TRAINER_GRUNT_53
0x751	TRAINER_GRUNT_54
0x752	TRAINER_ANONYMOUS_14
0x753	TRAINER_ANONYMOUS_15
0x754	TRAINER_TABITHA_1
0x755	TRAINER_TABITHA_2
0x756	TRAINER_ANONYMOUS_16
0x757	TRAINER_COURTNEY_1
0x758	TRAINER_COURTNEY_2
0x759	TRAINER_MAXIE_2
0x75A	TRAINER_MAXIE_3
0x75B	TRAINER_TIANA
0x75C	TRAINER_HALEY_1
0x75D	TRAINER_JANICE
0x75E	TRAINER_VIVI
0x75F	TRAINER_HALEY_2
0x760	TRAINER_HALEY_3
0x761	TRAINER_HALEY_4
0x762	TRAINER_HALEY_5
0x763	TRAINER_SALLY
0x764	TRAINER_ROBIN
0x765	TRAINER_ANDREA
0x766	TRAINER_CRISSY
0x767	TRAINER_RICK
0x768	TRAINER_LYLE
0x769	TRAINER_JOSE
0x76A	TRAINER_DOUG
0x76B	TRAINER_GREG
0x76C	TRAINER_KENT
0x76D	TRAINER_JAMES_1
0x76E	TRAINER_JAMES_2
0x76F	TRAINER_JAMES_3
0x770	TRAINER_JAMES_4
0x771	TRAINER_JAMES_5
0x772	TRAINER_BRICE
0x773	TRAINER_TRENT_1
0x774	TRAINER_LENNY
0x775	TRAINER_LUCAS_1
0x776	TRAINER_ALAN
0x777	TRAINER_CLARK
0x778	TRAINER_ERIC
0x779	TRAINER_LUCAS_2
0x77A	TRAINER_MIKE_1
0x77B	TRAINER_MIKE_2
0x77C	TRAINER_TRENT_2
0x77D	TRAINER_TRENT_3
0x77E	TRAINER_TRENT_4
0x77F	TRAINER_TRENT_5
0x780	TRAINER_DEZ_AND_LUKE
0x781	TRAINER_LEA_AND_JED
0x782	TRAINER_LOIS_AND_HAL_1
0x783	TRAINER_LOIS_AND_HAL_2
0x784	TRAINER_LOIS_AND_HAL_3
0x785	TRAINER_LOIS_AND_HAL_4
0x786	TRAINER_LOIS_AND_HAL_5
0x787	TRAINER_JOHANNA
0x788	TRAINER_ZANE
0x789	TRAINER_VIVIAN
0x78A	TRAINER_SADIE
0x78B	TRAINER_HIDEO_2
0x78C	TRAINER_KEIGO
0x78D	TRAINER_TSUNAO
0x78E	TRAINER_TERRELL
0x78F	TRAINER_KYLEE
0x790	TRAINER_WALLY_2
0x791	TRAINER_WALLY_3
0x792	TRAINER_WALLY_4
0x793	TRAINER_WALLY_5
0x794	TRAINER_WALLY_6
0x795	TRAINER_BRENDAN_10
0x796	TRAINER_BRENDAN_11
0x797	TRAINER_BRENDAN_12
0x798	TRAINER_MAY_10
0x799	TRAINER_MAY_11
0x79A	TRAINER_MAY_12
0x79B	TRAINER_JONAH
0x79C	TRAINER_HENRY
0x79D	TRAINER_ROGER
0x79E	TRAINER_ALEXA
0x79F	TRAINER_RUBEN
0x7A0	TRAINER_KOJI
0x7A1	TRAINER_WAYNE
0x7A2	TRAINER_BYRON
0x7A3	TRAINER_REED
0x7A4	TRAINER_TISHA
0x7A5	TRAINER_TORI_AND_TIA
0x7A6	TRAINER_KIM_AND_IRIS
0x7A7	TRAINER_TYRA_AND_IVY
0x7A8	TRAINER_MEL_AND_PAUL
0x7A9	TRAINER_JOHN_AND_JAY_1
0x7AA	TRAINER_JOHN_AND_JAY_2
0x7AB	TRAINER_JOHN_AND_JAY_3
0x7AC	TRAINER_JOHN_AND_JAY_4
0x7AD	TRAINER_JOHN_AND_JAY_5
0x7AE	TRAINER_RELI_AND_IAN
0x7AF	TRAINER_RITA_AND_SAM_1
0x7B0	TRAINER_RITA_AND_SAM_2
0x7B1	TRAINER_RITA_AND_SAM_3
0x7B2	TRAINER_RITA_AND_SAM_4
0x7B3	TRAINER_RITA_AND_SAM_5
0x7B4	TRAINER_LISA_AND_RAY
0x7B5	TRAINER_EUGENE


; SYSTEM FLAGS
0x800	SYSTEM_FLAGS

0x800	FLAG_SYS_POKEMON_GET
0x801	FLAG_SYS_POKEDEX_GET
0x802	FLAG_SYS_POKENAV_GET
0x803	FLAG_SYS_GAME_CLEAR
0x804	FLAG_SYS_CHAT_USED
0x805	FLAG_SYS_HIPSTER_MEET

; badges
0x807	FLAG_BADGE01_GET
0x808	FLAG_BADGE02_GET
0x809	FLAG_BADGE03_GET
0x80A	FLAG_BADGE04_GET
0x80B	FLAG_BADGE05_GET
0x80C	FLAG_BADGE06_GET
0x80D	FLAG_BADGE07_GET
0x80E	FLAG_BADGE08_GET

; cities and towns 
0x80F	FLAG_VISITED_LITTLEROOT_TOWN
0x810	FLAG_VISITED_OLDALE_TOWN
0x811	FLAG_VISITED_DEWFORD_TOWN
0x812	FLAG_VISITED_LAVARIDGE_TOWN
0x813	FLAG_VISITED_FALLARBOR_TOWN
0x814	FLAG_VISITED_VERDANTURF_TOWN
0x815	FLAG_VISITED_PACIFIDLOG_TOWN
0x816	FLAG_VISITED_PETALBURG_CITY
0x817	FLAG_VISITED_SLATEPORT_CITY
0x818	FLAG_VISITED_MAUVILLE_CITY
0x819	FLAG_VISITED_RUSTBORO_CITY
0x81A	FLAG_VISITED_FORTREE_CITY
0x81B	FLAG_VISITED_LILYCOVE_CITY
0x81C	FLAG_VISITED_MOSSDEEP_CITY
0x81D	FLAG_VISITED_SOOTOPOLIS_CITY
0x81E	FLAG_VISITED_EVER_GRANDE_CITY

0x828	FLAG_SYS_USE_FLASH
0x829	FLAG_SYS_USE_STRENGTH
0x82A	FLAG_SYS_WEATHER_CTRL
0x82B	FLAG_SYS_CYCLING_ROAD
0x82C	FLAG_SYS_SAFARI_MODE
0x82D	FLAG_SYS_CRUISE_MODE

0x830	FLAG_SYS_TV_HOME
0x831	FLAG_SYS_TV_WATCH
0x832	FLAG_SYS_TV_START
0x833	FLAG_SYS_POPWORD_INPUT
0x834	FLAG_SYS_MIX_RECORD
0x835	FLAG_SYS_CLOCK_SET
0x836	FLAG_SYS_NATIONAL_DEX
0x837	FLAG_SYS_CAVE_SHIP
0x838	FLAG_SYS_CAVE_WONDER
0x839	FLAG_SYS_CAVE_BATTLE
0x83A	FLAG_SYS_SHOAL_TIDE
0x83B	FLAG_SYS_RIBBON_GET

0x83C	FLAG_LANDMARK_FLOWER_SHOP
0x83D	FLAG_LANDMARK_MR_BRINEY_HOUSE
0x83E	FLAG_LANDMARK_ABANDONED_SHIP
0x83F	FLAG_LANDMARK_SEASHORE_HOUSE
0x840	FLAG_LANDMARK_NEW_MAUVILLE
0x841	FLAG_LANDMARK_OLD_LADY_REST_SHOP
0x842	FLAG_LANDMARK_TRICK_HOUSE
0x843	FLAG_LANDMARK_WINSTRATE_FAMILY
0x844	FLAG_LANDMARK_GLASS_WORKSHOP
0x845	FLAG_LANDMARK_LANETTES_HOUSE
0x846	FLAG_LANDMARK_POKEMON_DAYCARE
0x847	FLAG_LANDMARK_SEAFLOOR_CAVERN
0x848	FLAG_LANDMARK_BATTLE_TOWER
0x849	FLAG_LANDMARK_SOUTHERN_ISLAND
0x84A	FLAG_LANDMARK_FIERY_PATH

0x84B	FLAG_SYS_PC_LANETTE
0x84C	FLAG_SYS_EXDATA_ENABLE
0x84D	FLAG_SYS_ENC_UP_ITEM
0x84E	FLAG_SYS_ENC_DOWN_ITEM
0x84F	FLAG_SYS_BRAILLE_DIG
0x850	FLAG_SYS_BRAILLE_STRENGTH
0x851	FLAG_SYS_BRAILLE_WAIT
0x852	FLAG_SYS_BRAILLE_FLY
0x853	FLAG_SYS_HAS_EON_TICKET
0x854	FLAG_SYS_POKEMON_LEAGUE_FLY

0x855	FLAG_LANDMARK_ISLAND_CAVE
0x856	FLAG_LANDMARK_DESERT_RUINS
0x857	FLAG_LANDMARK_FOSSIL_MANIACS_HOUSE
0x858	FLAG_LANDMARK_SCORCHED_SLAB
0x859	FLAG_LANDMARK_ANCIENT_TOMB
0x85A	FLAG_LANDMARK_TUNNELERS_REST_HOUSE
0x85B	FLAG_LANDMARK_HUNTERS_HOUSE
0x85C	FLAG_LANDMARK_SEALED_CHAMBER

0x85D	FLAG_SYS_TV_LATI

0x85E	FLAG_LANDMARK_SKY_PILLAR

0x85F	FLAG_SYS_SHOAL_ITEM
0x860	FLAG_SYS_B_DASH
0x861	FLAG_SYS_CTRL_OBJ_DELETE
0x862	FLAG_SYS_RESET_RTC_ENABLE

0x863	FLAG_LANDMARK_BERRY_MASTERS_HOUSE


; Daily Flags. These 64 flags are cleared once per day.
0x8C0	DAILY_FLAGS_START

0x8C1	FLAG_DAILY_RECEIVED_BERRY_FALLARBOR
0x8C2	FLAG_DAILY_UNKNOWN_8C2

0x8CA	FLAG_DAILY_PICKED_LOTTO_TICKET
0x8CB	FLAG_DAILY_RECEIVED_BERRY_ROUTE114
0x8CC	FLAG_DAILY_RECEIVED_BERRY_ROUTE111
0x8CD	FLAG_DAILY_RECEIVED_BERRY_FROM_BERRYMASTER
0x8CE	FLAG_DAILY_RECEIVED_BERRY_ROUTE120
0x8CF	FLAG_DAILY_RECEIVED_BERRY_LILYCOVE
0x8D0	FLAG_DAILY_RECEIVED_BERRY_FLOWER_SHOP
0x8D1	FLAG_DAILY_RECEIVED_BERRY_FROM_BERRYMASTER_WIFE
0x8D2	FLAG_DAILY_RECEIVED_BERRY_SOOTOPOLIS
; Daily flags end at 0x8FF

; SPECIAL FLAGS
0x4000	FLAG_HIDE_MAP_NAME_POPUP
0x4001	FLAG_DONT_TRANSITION_MUSIC
