0x001	FLAG_TEMP_1
0x456	HIDDEN_ITEM_ONE_ISLAND_TREASURE_BEACH_BIG_PEARL
0x457	HIDDEN_ITEM_TWO_ISLAND_CAPE_BRINK_RARE_CANDY
0x458	HIDDEN_ITEM_PEWTER_CITY_POKE_BALL
0x459	HIDDEN_ITEM_ROUTE3_ORAN_BERRY
0x45A	HIDDEN_ITEM_ROUTE4_PERSIM_BERRY
0x45B	HIDDEN_ITEM_ROUTE24_PECHA_BERRY
0x45C	HIDDEN_ITEM_ROUTE25_ORAN_BERRY
0x45D	HIDDEN_ITEM_ROUTE25_BLUK_BERRY
0x45E	HIDDEN_ITEM_ROUTE6_SITRUS_BERRY
0x45F	HIDDEN_ITEM_ROUTE6_RARE_CANDY
0x460	HIDDEN_ITEM_SSANNE_KITCHEN_PECHA_BERRY
0x461	HIDDEN_ITEM_SSANNE_KITCHEN_CHERI_BERRY
0x462	HIDDEN_ITEM_SSANNE_KITCHEN_CHESTO_BERRY
0x463	HIDDEN_ITEM_ROUTE9_RARE_CANDY
0x464	HIDDEN_ITEM_UNUSED_0x7C
0x465	HIDDEN_ITEM_ROUTE10_PERSIM_BERRY
0x466	HIDDEN_ITEM_ROUTE10_CHERI_BERRY
0x467	HIDDEN_ITEM_ROUTE8_RAWST_BERRY
0x468	HIDDEN_ITEM_ROUTE8_LUM_BERRY
0x469	HIDDEN_ITEM_ROUTE8_LEPPA_BERRY
0x46A	HIDDEN_ITEM_ROUTE12_RARE_CANDY
0x46B	HIDDEN_ITEM_ROUTE12_LEFTOVERS
0x46C	HIDDEN_ITEM_ROUTE16_LEFTOVERS
0x46D	HIDDEN_ITEM_FUCHSIA_CITY_MAX_REVIVE
0x46E	HIDDEN_ITEM_ROCKET_HIDEOUT_B4F_NET_BALL
0x46F	HIDDEN_ITEM_SILPH_CO_2F_ULTRA_BALL
0x470	HIDDEN_ITEM_SILPH_CO_3F_PROTEIN
0x471	HIDDEN_ITEM_SILPH_CO_4F_IRON
0x472	HIDDEN_ITEM_SILPH_CO_5F_PP_UP
0x473	HIDDEN_ITEM_SILPH_CO_6F_CARBOS
0x474	HIDDEN_ITEM_SILPH_CO_7F_ZINC
0x475	HIDDEN_ITEM_SILPH_CO_8F_NUGGET
0x476	HIDDEN_ITEM_SILPH_CO_9F_CALCIUM
0x477	HIDDEN_ITEM_SILPH_CO_10F_HP_UP
0x478	HIDDEN_ITEM_SILPH_CO_11F_REVIVE
0x479	HIDDEN_ITEM_ROUTE23_LUM_BERRY
0x47A	HIDDEN_ITEM_ROUTE23_SITRUS_BERRY
0x47B	HIDDEN_ITEM_ROUTE23_ASPEAR_BERRY
0x47C	HIDDEN_ITEM_ROUTE23_LEPPA_BERRY
0x47D	HIDDEN_ITEM_ROUTE14_ZINC
0x47E	HIDDEN_ITEM_ROUTE9_CHESTO_BERRY
0x47F	HIDDEN_ITEM_ROUTE10_NANAB_BERRY
0x480	HIDDEN_ITEM_ROUTE7_WEPEAR_BERRY
0x481	HIDDEN_ITEM_ROUTE20_STARDUST
0x482	HIDDEN_ITEM_ROUTE21_NORTH_PEARL
0x483	HIDDEN_ITEM_ROUTE23_MAX_ELIXIR
0x484	HIDDEN_ITEM_ROUTE4_RAZZ_BERRY
0x485	HIDDEN_ITEM_ROUTE14_PINAP_BERRY
0x486	HIDDEN_ITEM_MT_EMBER_EXTERIOR_FIRE_STONE
0x487	HIDDEN_ITEM_POKEMON_TOWER_7F_SOOTHE_BELL
0x488	HIDDEN_ITEM_NAVEL_ROCK_SUMMIT_SACRED_ASH
0x489	HIDDEN_ITEM_TWO_ISLAND_CAPE_BRINK_PP_MAX
0x48A	HIDDEN_ITEM_MT_EMBER_EXTERIOR_ULTRA_BALL
0x48B	HIDDEN_ITEM_THREE_ISLAND_DUNSPARCE_TUNNEL_NUGGET
0x48C	HIDDEN_ITEM_THREE_ISLAND_PP_UP
0x48D	HIDDEN_ITEM_THREE_ISLAND_BOND_BRIDGE_MAX_REPEL
0x48E	HIDDEN_ITEM_THREE_ISLAND_BOND_BRIDGE_PEARL
0x48F	HIDDEN_ITEM_THREE_ISLAND_BOND_BRIDGE_STARDUST
0x490	HIDDEN_ITEM_FOUR_ISLAND_PEARL
0x491	HIDDEN_ITEM_FOUR_ISLAND_ULTRA_BALL
0x492	HIDDEN_ITEM_FIVE_ISLAND_MEMORIAL_PILLAR_BIG_PEARL
0x493	HIDDEN_ITEM_FIVE_ISLAND_MEMORIAL_PILLAR_RAZZ_BERRY
0x494	HIDDEN_ITEM_FIVE_ISLAND_MEMORIAL_PILLAR_SITRUS_BERRY
0x495	HIDDEN_ITEM_FIVE_ISLAND_MEMORIAL_PILLAR_BLUK_BERRY
0x496	HIDDEN_ITEM_FIVE_ISLAND_RESORT_GORGEOUS_NEST_BALL
0x497	HIDDEN_ITEM_FIVE_ISLAND_RESORT_GORGEOUS_STARDUST
0x498	HIDDEN_ITEM_FIVE_ISLAND_RESORT_GORGEOUS_STAR_PIECE
0x499	HIDDEN_ITEM_FIVE_ISLAND_RESORT_GORGEOUS_STARDUST_2
0x49A	HIDDEN_ITEM_SIX_ISLAND_OUTCAST_ISLAND_STAR_PIECE
0x49B	HIDDEN_ITEM_SIX_ISLAND_OUTCAST_ISLAND_NET_BALL
0x49C	HIDDEN_ITEM_SIX_ISLAND_GREEN_PATH_ULTRA_BALL
0x49D	HIDDEN_ITEM_SIX_ISLAND_WATER_PATH_ASPEAR_BERRY
0x49E	HIDDEN_ITEM_SIX_ISLAND_WATER_PATH_ORAN_BERRY
0x49F	HIDDEN_ITEM_SIX_ISLAND_WATER_PATH_PINAP_BERRY
0x4A0	HIDDEN_ITEM_SIX_ISLAND_LEPPA_BERRY
0x4A1	HIDDEN_ITEM_SEVEN_ISLAND_TRAINER_TOWER_BIG_PEARL
0x4A2	HIDDEN_ITEM_SEVEN_ISLAND_TRAINER_TOWER_PEARL
0x4A3	HIDDEN_ITEM_SEVEN_ISLAND_TRAINER_TOWER_NANAB_BERRY
0x4A4	HIDDEN_ITEM_SEVEN_ISLAND_SEVAULT_CANYON_ENTRANCE_RAWST_BERRY
0x4A5	HIDDEN_ITEM_VIRIDIAN_CITY_GYM_MACHO_BRACE
0x4A6	HIDDEN_ITEM_SSANNE_EXTERIOR_LAVA_COOKIE

; Unused?
0x4A7	FLAG_0x4A7
0x4A8	FLAG_0x4A8
0x4A9	FLAG_0x4A9
0x4AA	FLAG_0x4AA
0x4AB	FLAG_0x4AB
0x4AC	FLAG_0x4AC
0x4AD	FLAG_0x4AD
0x4AE	FLAG_0x4AE
0x4AF	FLAG_0x4AF

; Boss clear flags, 1200
0x4B0	FLAG_DEFEATED_BROCK
0x4B1	FLAG_DEFEATED_MISTY
0x4B2	FLAG_DEFEATED_LT_SURGE
0x4B3	FLAG_DEFEATED_ERIKA
0x4B4	FLAG_DEFEATED_KOGA
0x4B5	FLAG_DEFEATED_SABRINA
0x4B6	FLAG_DEFEATED_BLAINE
0x4B7	FLAG_DEFEATED_LEADER_GIOVANNI
0x4B8	FLAG_DEFEATED_LORELEI
0x4B9	FLAG_DEFEATED_BRUNO
0x4BA	FLAG_DEFEATED_AGATHA
0x4BB	FLAG_DEFEATED_LANCE
0x4BC	FLAG_DEFEATED_CHAMP

; Unused?
0x4BD	FLAG_0x4BD
0x4BE	FLAG_0x4BE
0x4BF	FLAG_0x4BF
0x4C0	FLAG_0x4C0
0x4C1	FLAG_0x4C1
0x4C2	FLAG_0x4C2
0x4C3	FLAG_0x4C3
0x4C4	FLAG_0x4C4
0x4C5	FLAG_0x4C5
0x4C6	FLAG_0x4C6
0x4C7	FLAG_0x4C7
0x4C8	FLAG_0x4C8
0x4C9	FLAG_0x4C9
0x4CA	FLAG_0x4CA
0x4CB	FLAG_0x4CB
0x4CC	FLAG_0x4CC
0x4CD	FLAG_0x4CD
0x4CE	FLAG_0x4CE
0x4CF	FLAG_0x4CF
0x4D0	FLAG_0x4D0
0x4D1	FLAG_0x4D1
0x4D2	FLAG_0x4D2
0x4D3	FLAG_0x4D3
0x4D4	FLAG_0x4D4
0x4D5	FLAG_0x4D5
0x4D6	FLAG_0x4D6
0x4D7	FLAG_0x4D7
0x4D8	FLAG_0x4D8
0x4D9	FLAG_0x4D9
0x4DA	FLAG_0x4DA
0x4DB	FLAG_0x4DB
0x4DC	FLAG_0x4DC
0x4DD	FLAG_0x4DD
0x4DE	FLAG_0x4DE
0x4DF	FLAG_0x4DF
0x4E0	FLAG_0x4E0
0x4E1	FLAG_0x4E1
0x4E2	FLAG_0x4E2
0x4E3	FLAG_0x4E3
0x4E4	FLAG_0x4E4
0x4E5	FLAG_0x4E5
0x4E6	FLAG_0x4E6
0x4E7	FLAG_0x4E7
0x4E8	FLAG_0x4E8
0x4E9	FLAG_0x4E9
0x4EA	FLAG_0x4EA
0x4EB	FLAG_0x4EB
0x4EC	FLAG_0x4EC
0x4ED	FLAG_0x4ED
0x4EE	FLAG_0x4EE
0x4EF	FLAG_0x4EF
0x4F0	FLAG_0x4F0
0x4F1	FLAG_0x4F1
0x4F2	FLAG_0x4F2
0x4F3	FLAG_0x4F3
0x4F4	FLAG_0x4F4
0x4F5	FLAG_0x4F5
0x4F6	FLAG_0x4F6
0x4F7	FLAG_0x4F7
0x4F8	FLAG_0x4F8
0x4F9	FLAG_0x4F9
0x4FA	FLAG_0x4FA
0x4FB	FLAG_0x4FB
0x4FC	FLAG_0x4FC
0x4FD	FLAG_0x4FD
0x4FE	FLAG_0x4FE
0x4FF	FLAG_0x4FF

0x500	TRAINER_FLAGS_START (FLAG_0x4FF + 1)

0x500	TRAINER_NONE
0x501	TRAINER_AQUA_LEADER_1
0x502	TRAINER_TEAM_AQUA_1
0x503	TRAINER_TEAM_AQUA_2
0x504	TRAINER_AROMA_LADY_1
0x505	TRAINER_RUIN_MANIAC_1
0x506	TRAINER_INTERVIEWER_1
0x507	TRAINER_TUBER_1
0x508	TRAINER_TUBER_2
0x509	TRAINER_COOLTRAINER_1
0x50A	TRAINER_COOLTRAINER_2
0x50B	TRAINER_HEX_MANIAC_1
0x50C	TRAINER_LADY_1
0x50D	TRAINER_BEAUTY_1
0x50E	TRAINER_RICH_BOY_1
0x50F	TRAINER_POKEMANIAC_1
0x510	TRAINER_SWIMMER_MALE_1
0x511	TRAINER_BLACK_BELT_1
0x512	TRAINER_GUITARIST_1
0x513	TRAINER_KINDLER_1
0x514	TRAINER_CAMPER_1
0x515	TRAINER_BUG_MANIAC_1
0x516	TRAINER_PSYCHIC_1
0x517	TRAINER_PSYCHIC_2
0x518	TRAINER_GENTLEMAN_1
0x519	TRAINER_ELITE_FOUR_SIDNEY
0x51A	TRAINER_ELITE_FOUR_PHOEBE
0x51B	TRAINER_LEADER_ROXANNE
0x51C	TRAINER_LEADER_BRAWLY
0x51D	TRAINER_LEADER_TATE_LIZA
0x51E	TRAINER_SCHOOL_KID_1
0x51F	TRAINER_SCHOOL_KID_2
0x520	TRAINER_SR_AND_JR_1
0x521	TRAINER_POKEFAN_1
0x522	TRAINER_POKEFAN_2
0x523	TRAINER_EXPERT_1
0x524	TRAINER_EXPERT_2
0x525	TRAINER_YOUNGSTER_1
0x526	TRAINER_CHAMPION_1
0x527	TRAINER_FISHERMAN_1
0x528	TRAINER_TRIATHLETE_1
0x529	TRAINER_TRIATHLETE_2
0x52A	TRAINER_TRIATHLETE_3
0x52B	TRAINER_TRIATHLETE_4
0x52C	TRAINER_TRIATHLETE_5
0x52D	TRAINER_TRIATHLETE_6
0x52E	TRAINER_DRAGON_TAMER_1
0x52F	TRAINER_BIRD_KEEPER_1
0x530	TRAINER_NINJA_BOY_1
0x531	TRAINER_BATTLE_GIRL_1
0x532	TRAINER_PARASOL_LADY_1
0x533	TRAINER_SWIMMER_FEMALE_1
0x534	TRAINER_PICNICKER_1
0x535	TRAINER_TWINS_1
0x536	TRAINER_SAILOR_1
0x537	TRAINER_BOARDER_1
0x538	TRAINER_BOARDER_2
0x539	TRAINER_COLLECTOR_1
0x53A	TRAINER_PKMN_TRAINER_2
0x53B	TRAINER_PKMN_TRAINER_3
0x53C	TRAINER_PKMN_TRAINER_4
0x53D	TRAINER_PKMN_TRAINER_5
0x53E	TRAINER_PKMN_TRAINER_6
0x53F	TRAINER_PKMN_TRAINER_7
0x540	TRAINER_PKMN_TRAINER_8
0x541	TRAINER_PKMN_BREEDER_1
0x542	TRAINER_PKMN_BREEDER_2
0x543	TRAINER_PKMN_RANGER_1
0x544	TRAINER_PKMN_RANGER_2
0x545	TRAINER_MAGMA_LEADER_1
0x546	TRAINER_TEAM_MAGMA_1
0x547	TRAINER_TEAM_MAGMA_2
0x548	TRAINER_LASS_1
0x549	TRAINER_BUG_CATCHER_1
0x54A	TRAINER_HIKER_1
0x54B	TRAINER_YOUNG_COUPLE_1
0x54C	TRAINER_OLD_COUPLE_1
0x54D	TRAINER_SIS_AND_BRO_1
0x54E	TRAINER_AQUA_ADMIN_MATT
0x54F	TRAINER_AQUA_ADMIN_SHELLY
0x550	TRAINER_MAGMA_ADMIN_TABITHA
0x551	TRAINER_MAGMA_ADMIN_COURTNEY
0x552	TRAINER_LEADER_WATTSON
0x553	TRAINER_LEADER_FLANNERY
0x554	TRAINER_LEADER_NORMAN
0x555	TRAINER_LEADER_WINONA
0x556	TRAINER_LEADER_WALLACE
0x557	TRAINER_ELITE_FOUR_GLACIA
0x558	TRAINER_ELITE_FOUR_DRAKE
0x559	TRAINER_YOUNGSTER_BEN
0x55A	TRAINER_YOUNGSTER_CALVIN
0x55B	TRAINER_YOUNGSTER_JOSH
0x55C	TRAINER_YOUNGSTER_TIMMY
0x55D	TRAINER_YOUNGSTER_JOEY
0x55E	TRAINER_YOUNGSTER_DAN
0x55F	TRAINER_YOUNGSTER_CHAD
0x560	TRAINER_YOUNGSTER_TYLER
0x561	TRAINER_YOUNGSTER_EDDIE
0x562	TRAINER_YOUNGSTER_DILLON
0x563	TRAINER_YOUNGSTER_YASU
0x564	TRAINER_YOUNGSTER_DAVE
0x565	TRAINER_YOUNGSTER_BEN_2
0x566	TRAINER_BUG_CATCHER_RICK
0x567	TRAINER_BUG_CATCHER_DOUG
0x568	TRAINER_BUG_CATCHER_SAMMY
0x569	TRAINER_BUG_CATCHER_COLTON
0x56A	TRAINER_BUG_CATCHER_GREG
0x56B	TRAINER_BUG_CATCHER_JAMES
0x56C	TRAINER_BUG_CATCHER_KENT
0x56D	TRAINER_BUG_CATCHER_ROBBY
0x56E	TRAINER_BUG_CATCHER_CALE
0x56F	TRAINER_BUG_CATCHER_KEIGO
0x570	TRAINER_BUG_CATCHER_ELIJAH
0x571	TRAINER_BUG_CATCHER_2
0x572	TRAINER_BUG_CATCHER_BRENT
0x573	TRAINER_BUG_CATCHER_CONNER
0x574	TRAINER_LASS_JANICE
0x575	TRAINER_LASS_SALLY
0x576	TRAINER_LASS_ROBIN
0x577	TRAINER_LASS_CRISSY
0x578	TRAINER_LASS_MIRIAM
0x579	TRAINER_LASS_IRIS
0x57A	TRAINER_LASS_RELI
0x57B	TRAINER_LASS_ALI
0x57C	TRAINER_LASS_2
0x57D	TRAINER_LASS_HALEY
0x57E	TRAINER_LASS_ANN
0x57F	TRAINER_LASS_DAWN
0x580	TRAINER_LASS_PAIGE
0x581	TRAINER_LASS_ANDREA
0x582	TRAINER_LASS_MEGAN
0x583	TRAINER_LASS_JULIA
0x584	TRAINER_LASS_KAY
0x585	TRAINER_LASS_LISA
0x586	TRAINER_SAILOR_EDMOND
0x587	TRAINER_SAILOR_TREVOR
0x588	TRAINER_SAILOR_LEONARD
0x589	TRAINER_SAILOR_DUNCAN
0x58A	TRAINER_SAILOR_HUEY
0x58B	TRAINER_SAILOR_DYLAN
0x58C	TRAINER_SAILOR_PHILLIP
0x58D	TRAINER_SAILOR_DWAYNE
0x58E	TRAINER_CAMPER_LIAM
0x58F	TRAINER_CAMPER_SHANE
0x590	TRAINER_CAMPER_ETHAN
0x591	TRAINER_CAMPER_RICKY
0x592	TRAINER_CAMPER_JEFF
0x593	TRAINER_CAMPER_2
0x594	TRAINER_CAMPER_CHRIS
0x595	TRAINER_CAMPER_DREW
0x596	TRAINER_PICNICKER_DIANA
0x597	TRAINER_PICNICKER_NANCY
0x598	TRAINER_PICNICKER_ISABELLE
0x599	TRAINER_PICNICKER_KELSEY
0x59A	TRAINER_PICNICKER_ALICIA
0x59B	TRAINER_PICNICKER_CAITLIN
0x59C	TRAINER_PICNICKER_HEIDI
0x59D	TRAINER_PICNICKER_CAROL
0x59E	TRAINER_PICNICKER_SOFIA
0x59F	TRAINER_PICNICKER_MARTHA
0x5A0	TRAINER_PICNICKER_TINA
0x5A1	TRAINER_PICNICKER_HANNAH
0x5A2	TRAINER_POKEMANIAC_MARK
0x5A3	TRAINER_POKEMANIAC_HERMAN
0x5A4	TRAINER_POKEMANIAC_COOPER
0x5A5	TRAINER_POKEMANIAC_STEVE
0x5A6	TRAINER_POKEMANIAC_WINSTON
0x5A7	TRAINER_POKEMANIAC_DAWSON
0x5A8	TRAINER_POKEMANIAC_ASHTON
0x5A9	TRAINER_SUPER_NERD_JOVAN
0x5AA	TRAINER_SUPER_NERD_MIGUEL
0x5AB	TRAINER_SUPER_NERD_AIDAN
0x5AC	TRAINER_SUPER_NERD_GLENN
0x5AD	TRAINER_SUPER_NERD_LESLIE
0x5AE	TRAINER_SUPER_NERD_1
0x5AF	TRAINER_SUPER_NERD_2
0x5B0	TRAINER_SUPER_NERD_3
0x5B1	TRAINER_SUPER_NERD_ERIK
0x5B2	TRAINER_SUPER_NERD_AVERY
0x5B3	TRAINER_SUPER_NERD_DEREK
0x5B4	TRAINER_SUPER_NERD_ZAC
0x5B5	TRAINER_HIKER_MARCOS
0x5B6	TRAINER_HIKER_FRANKLIN
0x5B7	TRAINER_HIKER_NOB
0x5B8	TRAINER_HIKER_WAYNE
0x5B9	TRAINER_HIKER_ALAN
0x5BA	TRAINER_HIKER_BRICE
0x5BB	TRAINER_HIKER_CLARK
0x5BC	TRAINER_HIKER_TRENT
0x5BD	TRAINER_HIKER_DUDLEY
0x5BE	TRAINER_HIKER_ALLEN
0x5BF	TRAINER_HIKER_ERIC
0x5C0	TRAINER_HIKER_LENNY
0x5C1	TRAINER_HIKER_OLIVER
0x5C2	TRAINER_HIKER_LUCAS
0x5C3	TRAINER_BIKER_JARED
0x5C4	TRAINER_BIKER_MALIK
0x5C5	TRAINER_BIKER_ERNEST
0x5C6	TRAINER_BIKER_ALEX
0x5C7	TRAINER_BIKER_LAO
0x5C8	TRAINER_BIKER_1
0x5C9	TRAINER_BIKER_HIDEO
0x5CA	TRAINER_BIKER_RUBEN
0x5CB	TRAINER_BIKER_BILLY
0x5CC	TRAINER_BIKER_NIKOLAS
0x5CD	TRAINER_BIKER_JAXON
0x5CE	TRAINER_BIKER_WILLIAM
0x5CF	TRAINER_BIKER_LUKAS
0x5D0	TRAINER_BIKER_ISAAC
0x5D1	TRAINER_BIKER_GERALD
0x5D2	TRAINER_BURGLAR_1
0x5D3	TRAINER_BURGLAR_2
0x5D4	TRAINER_BURGLAR_3
0x5D5	TRAINER_BURGLAR_QUINN
0x5D6	TRAINER_BURGLAR_RAMON
0x5D7	TRAINER_BURGLAR_DUSTY
0x5D8	TRAINER_BURGLAR_ARNIE
0x5D9	TRAINER_BURGLAR_4
0x5DA	TRAINER_BURGLAR_SIMON
0x5DB	TRAINER_BURGLAR_LEWIS
0x5DC	TRAINER_ENGINEER_BAILY
0x5DD	TRAINER_ENGINEER_BRAXTON
0x5DE	TRAINER_ENGINEER_BERNIE
0x5DF	TRAINER_FISHERMAN_DALE
0x5E0	TRAINER_FISHERMAN_BARNY
0x5E1	TRAINER_FISHERMAN_NED
0x5E2	TRAINER_FISHERMAN_CHIP
0x5E3	TRAINER_FISHERMAN_HANK
0x5E4	TRAINER_FISHERMAN_ELLIOT
0x5E5	TRAINER_FISHERMAN_RONALD
0x5E6	TRAINER_FISHERMAN_CLAUDE
0x5E7	TRAINER_FISHERMAN_WADE
0x5E8	TRAINER_FISHERMAN_NOLAN
0x5E9	TRAINER_FISHERMAN_ANDREW
0x5EA	TRAINER_SWIMMER_MALE_LUIS
0x5EB	TRAINER_SWIMMER_MALE_RICHARD
0x5EC	TRAINER_SWIMMER_MALE_REECE
0x5ED	TRAINER_SWIMMER_MALE_MATTHEW
0x5EE	TRAINER_SWIMMER_MALE_DOUGLAS
0x5EF	TRAINER_SWIMMER_MALE_DAVID
0x5F0	TRAINER_SWIMMER_MALE_TONY
0x5F1	TRAINER_SWIMMER_MALE_AXLE
0x5F2	TRAINER_SWIMMER_MALE_BARRY
0x5F3	TRAINER_SWIMMER_MALE_DEAN
0x5F4	TRAINER_SWIMMER_MALE_DARRIN
0x5F5	TRAINER_SWIMMER_MALE_SPENCER
0x5F6	TRAINER_SWIMMER_MALE_JACK
0x5F7	TRAINER_SWIMMER_MALE_JEROME
0x5F8	TRAINER_SWIMMER_MALE_ROLAND
0x5F9	TRAINER_CUE_BALL_KOJI
0x5FA	TRAINER_CUE_BALL_LUKE
0x5FB	TRAINER_CUE_BALL_CAMRON
0x5FC	TRAINER_CUE_BALL_RAUL
0x5FD	TRAINER_CUE_BALL_ISAIAH
0x5FE	TRAINER_CUE_BALL_ZEEK
0x5FF	TRAINER_CUE_BALL_JAMAL
0x600	TRAINER_CUE_BALL_COREY
0x601	TRAINER_CUE_BALL_CHASE
0x602	TRAINER_GAMER_HUGO
0x603	TRAINER_GAMER_JASPER
0x604	TRAINER_GAMER_DIRK
0x605	TRAINER_GAMER_DARIAN
0x606	TRAINER_GAMER_STAN
0x607	TRAINER_GAMER_1
0x608	TRAINER_GAMER_RICH
0x609	TRAINER_BEAUTY_BRIDGET
0x60A	TRAINER_BEAUTY_TAMIA
0x60B	TRAINER_BEAUTY_LORI
0x60C	TRAINER_BEAUTY_LOLA
0x60D	TRAINER_BEAUTY_SHEILA
0x60E	TRAINER_SWIMMER_FEMALE_TIFFANY
0x60F	TRAINER_SWIMMER_FEMALE_NORA
0x610	TRAINER_SWIMMER_FEMALE_MELISSA
0x611	TRAINER_BEAUTY_GRACE
0x612	TRAINER_BEAUTY_OLIVIA
0x613	TRAINER_BEAUTY_LAUREN
0x614	TRAINER_SWIMMER_FEMALE_ANYA
0x615	TRAINER_SWIMMER_FEMALE_ALICE
0x616	TRAINER_SWIMMER_FEMALE_CONNIE
0x617	TRAINER_SWIMMER_FEMALE_SHIRLEY
0x618	TRAINER_PSYCHIC_JOHAN
0x619	TRAINER_PSYCHIC_TYRON
0x61A	TRAINER_PSYCHIC_CAMERON
0x61B	TRAINER_PSYCHIC_PRESTON
0x61C	TRAINER_ROCKER_RANDALL
0x61D	TRAINER_ROCKER_LUCA
0x61E	TRAINER_JUGGLER_DALTON
0x61F	TRAINER_JUGGLER_NELSON
0x620	TRAINER_JUGGLER_KIRK
0x621	TRAINER_JUGGLER_SHAWN
0x622	TRAINER_JUGGLER_GREGORY
0x623	TRAINER_JUGGLER_EDWARD
0x624	TRAINER_JUGGLER_KAYDEN
0x625	TRAINER_JUGGLER_NATE
0x626	TRAINER_TAMER_PHIL
0x627	TRAINER_TAMER_EDGAR
0x628	TRAINER_TAMER_JASON
0x629	TRAINER_TAMER_COLE
0x62A	TRAINER_TAMER_VINCENT
0x62B	TRAINER_TAMER_JOHN
0x62C	TRAINER_BIRD_KEEPER_SEBASTIAN
0x62D	TRAINER_BIRD_KEEPER_PERRY
0x62E	TRAINER_BIRD_KEEPER_ROBERT
0x62F	TRAINER_BIRD_KEEPER_DONALD
0x630	TRAINER_BIRD_KEEPER_BENNY
0x631	TRAINER_BIRD_KEEPER_EDWIN
0x632	TRAINER_BIRD_KEEPER_CHESTER
0x633	TRAINER_BIRD_KEEPER_WILTON
0x634	TRAINER_BIRD_KEEPER_RAMIRO
0x635	TRAINER_BIRD_KEEPER_JACOB
0x636	TRAINER_BIRD_KEEPER_ROGER
0x637	TRAINER_BIRD_KEEPER_REED
0x638	TRAINER_BIRD_KEEPER_KEITH
0x639	TRAINER_BIRD_KEEPER_CARTER
0x63A	TRAINER_BIRD_KEEPER_MITCH
0x63B	TRAINER_BIRD_KEEPER_BECK
0x63C	TRAINER_BIRD_KEEPER_MARLON
0x63D	TRAINER_BLACK_BELT_KOICHI
0x63E	TRAINER_BLACK_BELT_MIKE
0x63F	TRAINER_BLACK_BELT_HIDEKI
0x640	TRAINER_BLACK_BELT_AARON
0x641	TRAINER_BLACK_BELT_HITOSHI
0x642	TRAINER_BLACK_BELT_ATSUSHI
0x643	TRAINER_BLACK_BELT_KIYO
0x644	TRAINER_BLACK_BELT_TAKASHI
0x645	TRAINER_BLACK_BELT_DAISUKE
0x646	TRAINER_RIVAL_OAKS_LAB_SQUIRTLE
0x647	TRAINER_RIVAL_OAKS_LAB_BULBASAUR
0x648	TRAINER_RIVAL_OAKS_LAB_CHARMANDER
0x649	TRAINER_RIVAL_ROUTE22_EARLY_SQUIRTLE
0x64A	TRAINER_RIVAL_ROUTE22_EARLY_BULBASAUR
0x64B	TRAINER_RIVAL_ROUTE22_EARLY_CHARMANDER
0x64C	TRAINER_RIVAL_CERULEAN_SQUIRTLE
0x64D	TRAINER_RIVAL_CERULEAN_BULBASAUR
0x64E	TRAINER_RIVAL_CERULEAN_CHARMANDER
0x64F	TRAINER_SCIENTIST_TED
0x650	TRAINER_SCIENTIST_CONNOR
0x651	TRAINER_SCIENTIST_JERRY
0x652	TRAINER_SCIENTIST_JOSE
0x653	TRAINER_SCIENTIST_RODNEY
0x654	TRAINER_SCIENTIST_BEAU
0x655	TRAINER_SCIENTIST_TAYLOR
0x656	TRAINER_SCIENTIST_JOSHUA
0x657	TRAINER_SCIENTIST_PARKER
0x658	TRAINER_SCIENTIST_ED
0x659	TRAINER_SCIENTIST_TRAVIS
0x65A	TRAINER_SCIENTIST_BRAYDON
0x65B	TRAINER_SCIENTIST_IVAN
0x65C	TRAINER_BOSS_GIOVANNI
0x65D	TRAINER_BOSS_GIOVANNI_2
0x65E	TRAINER_LEADER_GIOVANNI
0x65F	TRAINER_TEAM_ROCKET_GRUNT
0x660	TRAINER_TEAM_ROCKET_GRUNT_2
0x661	TRAINER_TEAM_ROCKET_GRUNT_3
0x662	TRAINER_TEAM_ROCKET_GRUNT_4
0x663	TRAINER_TEAM_ROCKET_GRUNT_5
0x664	TRAINER_TEAM_ROCKET_GRUNT_6
0x665	TRAINER_TEAM_ROCKET_GRUNT_7
0x666	TRAINER_TEAM_ROCKET_GRUNT_8
0x667	TRAINER_TEAM_ROCKET_GRUNT_9
0x668	TRAINER_TEAM_ROCKET_GRUNT_10
0x669	TRAINER_TEAM_ROCKET_GRUNT_11
0x66A	TRAINER_TEAM_ROCKET_GRUNT_12
0x66B	TRAINER_TEAM_ROCKET_GRUNT_13
0x66C	TRAINER_TEAM_ROCKET_GRUNT_14
0x66D	TRAINER_TEAM_ROCKET_GRUNT_15
0x66E	TRAINER_TEAM_ROCKET_GRUNT_16
0x66F	TRAINER_TEAM_ROCKET_GRUNT_17
0x670	TRAINER_TEAM_ROCKET_GRUNT_18
0x671	TRAINER_TEAM_ROCKET_GRUNT_19
0x672	TRAINER_TEAM_ROCKET_GRUNT_20
0x673	TRAINER_TEAM_ROCKET_GRUNT_21
0x674	TRAINER_TEAM_ROCKET_GRUNT_22
0x675	TRAINER_TEAM_ROCKET_GRUNT_23
0x676	TRAINER_TEAM_ROCKET_GRUNT_24
0x677	TRAINER_TEAM_ROCKET_GRUNT_25
0x678	TRAINER_TEAM_ROCKET_GRUNT_26
0x679	TRAINER_TEAM_ROCKET_GRUNT_27
0x67A	TRAINER_TEAM_ROCKET_GRUNT_28
